0	5	0.16202372931985684
0	11	0.2842110588201783
0	29	0.21390334296897812
0	57	0.055453974325058726
0	64	0.3948969540307183
0	76	0.08412197073906665
0	86	0.14474572238816316
0	89	0.3231865273294988
0	90	0.2854103993064304
0	103	0.33919067173135037
0	106	0.06820702324512547
0	107	0.17884656547860456
0	112	0.06096454789808354
0	113	0.1829134409883462
0	124	0.26456996436
0	127	0.14464500368572775
0	129	0.24427698985837656
0	133	0.3964487344718685
0	135	0.23060673462159384
0	138	0.30350245618521726
0	139	0.4797938671887456
0	140	0.24659205313886773
0	145	0.04753015339234501
0	147	0.2692895801310096
0	149	0.41074558950009
0	153	0.3002595296824109
0	157	0.3993643542842995
0	158	0.05187314391471037
0	159	0.029079113408622195
0	160	0.4031898949393652
0	161	0.002659614803456964
0	162	0.4948773391614682
0	163	0.43044299038088313
0	164	0.47683524031494956
0	165	0.4643314776109909
0	166	0.28004919739267564
0	167	0.06517441582715408
0	168	0.3205986487988503
0	169	0.287157853444016
0	170	0.02528551849204366
0	171	0.482366338776852
0	172	0.06296713376573627
0	173	0.32963440000515865
0	174	0.17027701723126942
0	175	0.027787010407981906
0	176	0.36355929462861597
0	177	0.1492469826172302
0	178	0.2580784585354172
0	179	0.43744079193867696
0	180	0.45402990512832775
0	181	0.4876751576384333
0	182	0.04726340481736809
0	183	0.08577899886715633
0	184	0.3131045008566312
0	185	0.28046417645944915
0	186	0.39325913331831586
0	187	0.35407686965347945
0	188	0.41433277854385686
0	189	0.45389819185126806
0	190	0.03207880786167164
0	191	0.06842034384548405
0	192	0.1083097843320953
0	193	0.10434263479564017
0	194	0.2336136271937054
0	195	0.42596246518604236
0	196	0.37905831296972403
0	197	0.4523268479053964
0	198	0.4131663120311674
0	199	0.1207476145239587
0	200	0.1655278464943927
0	201	0.4242194587433356
0	202	0.2611062491860509
0	203	0.04572685818237524
0	204	0.33146842817142935
0	205	0.49222218336806434
0	206	0.1333406393209804
0	207	0.07575001859935242
0	208	0.051796515010393555
0	209	0.028468069634724688
0	210	0.0017971390005466032
0	211	0.023814206554339638
0	212	0.06419082360672823
0	213	0.05971897971199281
0	214	0.07586025515793714
0	215	0.2758330357980988
0	216	0.0379099779721354
0	217	0.4166472024918868
0	218	0.39108304265823
0	219	0.22298769274293392
0	220	0.13544034999013552
0	221	0.26310699135179755
0	222	0.1872890015099891
0	223	0.4248709515835647
0	224	0.146470089449853
0	225	0.21714886090116492
0	226	0.4269797002795746
0	227	0.15778034901487464
0	228	0.03765533834842473
0	229	0.059124908767050566
0	230	0.15681772613924555
0	231	0.35027161622500486
0	232	0.47193923071088156
0	233	0.08547600692078158
0	234	0.055393229502366796
0	235	0.3291346067742247
0	236	0.27780006469994584
0	237	0.352295756007562
1	26	0.07884349459239204
1	35	0.25632390780074754
1	40	0.22851858034716827
1	55	0.2239416792144709
1	69	0.189458393402066
1	350	0.026806906235195785
1	351	0.4868638811970907
1	352	0.2903945671147835
1	353	0.11327110254526003
1	354	0.10039690294653818
1	355	0.41501937872398964
2	53	0.4556786039186364
2	68	0.09239447839757277
2	75	0.3111605828383132
2	94	0.4461493089655586
2	164	0.006934990673595021
2	432	0.39588391941144535
2	433	0.2011417663888904
2	434	0.08766940915968723
2	435	0.042198158998999584
2	436	0.24786252564413064
2	437	0.4130195467986905
3	45	0.34554674334922253
3	62	0.20885658668569518
3	264	0.10994845938090082
3	395	0.023392191807675444
3	404	0.4825747456779019
3	461	0.10664882144527857
3	462	0.08670547978006737
3	463	0.3197124021938635
3	464	0.3235376520974897
3	465	0.3963757214300716
3	466	0.404068479959446
3	467	0.14003311419651246
4	5	0.17535726840416546
4	12	0.37199998171188114
4	19	0.33003804308733126
4	24	0.368944572232743
4	31	0.21755362203200582
4	45	0.15798965139232476
4	64	0.22999956394641088
4	71	0.09994665505625651
4	83	0.4931181708630383
4	88	0.18477279158826126
4	139	0.22046534782991598
4	154	0.3865088231366304
4	180	0.13623324591928557
4	277	0.4828657073317456
4	368	0.35630658881653765
4	408	0.19209537089276743
4	450	0.2992511380492185
4	476	0.2867050645375988
4	489	0.11014015828992357
4	490	0.14825449753298492
4	491	0.48372693232836433
