0	43	0.17521009182483183
0	76	0.42714015240364667
0	90	0.17667388542037757
0	420	0.3578857484246069
0	441	0.3194849688815919
0	448	0.4584853468034569
0	532	0.3499053606411886
0	533	0.19129000649986103
0	534	0.37570442251503666
0	535	0.31579671409881177
0	536	0.4330453739981717
0	537	0.1395322956417798
0	538	0.13850448784068373
0	539	0.4506617150482319
0	540	0.20534790043427933
1	2	0.01890328448622991
1	11	0.34926618355835387
1	34	0.18407053951309363
1	46	0.18449000285020817
1	55	0.2904272917539603
1	57	0.10679139629766056
1	61	0.07299415811866106
1	67	0.015983467235795232
1	85	0.4489578596392581
1	88	0.46212655879837194
1	90	0.08149273867443146
1	92	0.39489776278355204
1	94	0.40487955887407256
1	122	0.015445636117791404
1	156	0.21744861438581822
1	168	0.23074446660688258
1	181	0.42960497820584703
1	362	0.047994411068312925
1	363	0.3475759030188876
1	386	0.013713430367239222
1	421	0.41393610377009704
1	423	0.4823422761590891
1	443	0.08759035386517408
1	447	0.468719865482127
1	450	0.3252063123487533
1	463	0.40047065588429664
1	465	0.017319719427275653
1	466	0.16154622008596914
1	467	0.4216661980367356
1	479	0.4995073801370651
1	489	0.06624829216611712
1	528	0.4032222008778381
1	551	0.0504534078280276
1	554	0.22789692032626543
1	557	0.4213711348848503
1	561	0.17596734994481203
1	563	0.005128337245452676
1	566	0.48807328046259224
1	583	0.27972774348291407
1	587	0.26645572600386863
1	592	0.3476257460312963
1	593	0.16100149885617157
1	594	0.0656284740769309
1	595	0.3805309982038531
1	596	0.09762242029465612
1	597	0.3212654107862665
1	598	0.30837975252087585
1	599	0.45497758257069487
1	600	0.3459560754482373
1	601	0.1597018444306409
1	602	0.1788966426813518
1	603	0.060252811034297735
1	604	0.07460879187823413
1	605	0.18640788153369203
1	606	0.14006643157588883
1	607	0.0033212814752298504
1	608	0.3910698505968299
1	609	0.020073102561748792
1	610	0.344802294220347
1	611	0.017869520536504837
1	612	0.1798032247642057
1	613	0.17906873790435482
1	614	0.19773878892369734
1	615	0.20556262830917515
1	616	0.39920176383281997
1	617	0.17648254905115843
2	1	0.35297378325319534
2	11	0.2099815772268743
2	34	0.325988153444965
2	56	0.3865135712436931
2	57	0.3370976829488862
2	62	0.4940822743016708
2	90	0.3175352186346064
2	96	0.3107774124436425
2	366	0.13021873426004943
2	386	0.47250255401410396
2	443	0.12402990415746803
2	466	0.3170404534424667
2	485	0.47203720008793726
2	487	0.325027434520717
2	549	0.043462643644943406
2	566	0.05135949299822092
2	603	0.41220223944317175
2	608	0.2314296150761933
2	611	0.4345769977745541
2	616	0.08916883813207589
2	626	0.2789961527181842
2	627	0.2808083348795287
2	628	0.09205151159876558
2	629	0.11710538007797973
3	23	0.2601050134882919
3	24	0.4349514009732941
